label	parent	node	branch.length	families	clade
Tarentola_maioensis	13407	6508	2.133115	Phyllodactylidae	Gekkota
Tarentola_mauritanica	13421	6531	5.239824	Phyllodactylidae	Gekkota
Tarentola_mindiae	13418	6528	6.773821	Phyllodactylidae	Gekkota
Tarentola_neglecta	13419	6527	4.10345	Phyllodactylidae	Gekkota
Tarentola_nicolauensis	13404	6512	3.140892167	Phyllodactylidae	Gekkota
Tarentola_protogigas	13407	6507	2.133115	Phyllodactylidae	Gekkota
Tarentola_raziana	13409	6515	1.340199	Phyllodactylidae	Gekkota
Tarentola_rudis	13408	6510	0.82748	Phyllodactylidae	Gekkota
Tarentola_substituta	13410	6513	1.184019	Phyllodactylidae	Gekkota
Techmarscincus_jigurru	11317	4431	30.971836	Scincidae	Scincoidea
Teira_dugesii	10870	3979	18.791255	Lacertidae	Lacertoidea
Teius_teyou	11161	4351	50.40646406	Teiidae	Teioidea
Telescopus_beetzi	7156	245	4.896515	Colubridae	Alethinophidia
Telescopus_dhara	7157	247	8.621644	Colubridae	Alethinophidia
Telescopus_fallax	7158	251	2.469702	Colubridae	Alethinophidia
Telescopus_hoogstraali	7159	250	1.94567	Colubridae	Alethinophidia
Telescopus_nigriceps	7159	249	1.94567	Colubridae	Alethinophidia
Telescopus_obtusus	7155	242	6.059541	Colubridae	Alethinophidia
Telescopus_pulcher	7157	248	8.621644	Colubridae	Alethinophidia
Telescopus_semiannulatus	7156	246	4.896515	Colubridae	Alethinophidia
Telescopus_tripolitanus	7155	243	6.059541	Colubridae	Alethinophidia
Telescopus_variegatus	7154	244	7.243967	Colubridae	Alethinophidia
Tenuidactylus_caspius	13302	6407	13.092641	Gekkonidae	Gekkota
Tenuidactylus_elongatus	13298	6404	22.384974	Gekkonidae	Gekkota
Tenuidactylus_fedtschenkoi	13302	6408	13.092641	Gekkonidae	Gekkota
Tenuidactylus_longipes	13303	6409	12.294259	Gekkonidae	Gekkota
Teratoscincus_bedriagai	13540	6656	22.390211	Sphaerodactylidae	Gekkota
Teratoscincus_keyserlingii	13544	6650	2.490901	Sphaerodactylidae	Gekkota
Teratoscincus_microlepis	13541	6655	13.149599	Sphaerodactylidae	Gekkota
Teratoscincus_przewalskii	13545	6653	5.379871	Sphaerodactylidae	Gekkota
Teratoscincus_roborowskii	13545	6654	5.379871	Sphaerodactylidae	Gekkota
Teratoscincus_rustamowi	13544	6651	2.490901	Sphaerodactylidae	Gekkota
Teratoscincus_scincus	13543	6652	2.857693	Sphaerodactylidae	Gekkota
Teretrurus_rhodogaster	8805	1911	7.969174	Uropeltidae	Alethinophidia
Teretrurus_sanguineus	8805	1910	7.969174	Uropeltidae	Alethinophidia
Tetracheilostoma_bilineatum	8962	2069	1.304676	Leptotyphlopidae	Scolecophidia
Tetracheilostoma_breuili	8962	2070	1.304676	Leptotyphlopidae	Scolecophidia
Tetracheilostoma_carlae	8961	2071	1.751640333	Leptotyphlopidae	Scolecophidia
Tetradactylus_africanus	12411	5521	30.330364	Gerrhosauridae	Scincoidea
Tetradactylus_seps	12410	5523	36.70657	Gerrhosauridae	Scincoidea
Tetradactylus_tetradactylus	12411	5522	30.330364	Gerrhosauridae	Scincoidea
Thamnodynastes_hypoconia	7690	794	8.503818818	Dipsadidae	Alethinophidia
Thamnodynastes_lanei	7699	792	2.04334	Dipsadidae	Alethinophidia
Thamnodynastes_pallidus	7698	790	4.404949	Dipsadidae	Alethinophidia
Thamnodynastes_rutilus	7691	793	6.8113658	Colubridae	Alethinophidia
Thamnodynastes_strigatus	7699	791	2.04334	Colubridae	Alethinophidia
Thamnophis_atratus	7410	496	0.710121	Colubridae	Alethinophidia
Thamnophis_bogerti	7393	480	0.071528	Colubridae	Alethinophidia
Thamnophis_brachystoma	7412	502	0.365748	Colubridae	Alethinophidia
Thamnophis_butleri	7413	500	0.233748	Colubridae	Alethinophidia
Thamnophis_chrysocephalus	7416	508	2.707249	Colubridae	Alethinophidia
Thamnophis_conanti	7394	481	0.004394	Colubridae	Alethinophidia
Thamnophis_couchii	7411	498	1.03049	Colubridae	Alethinophidia
Thamnophis_cyrtopsis	7415	507	2.104011	Colubridae	Alethinophidia
Thamnophis_elegans	7410	495	0.710121	Colubridae	Alethinophidia
Thamnophis_eques	7414	504	1.841142	Colubridae	Alethinophidia
Thamnophis_errans	7398	486	1.777443	Colubridae	Alethinophidia
Thamnophis_exsul	7398	487	1.777443	Colubridae	Alethinophidia
Thamnophis_fulvus	7416	509	2.707249	Colubridae	Alethinophidia
Thamnophis_gigas	7411	497	1.03049	Colubridae	Alethinophidia
Thamnophis_godmani	7394	482	0.004394	Colubridae	Alethinophidia
Thamnophis_hammondii	7406	503	2.022006778	Colubridae	Alethinophidia
Thamnophis_lineri	7393	479	0.071528	Colubridae	Alethinophidia
Thamnophis_marcianus	7414	505	1.841142	Colubridae	Alethinophidia
Thamnophis_melanogaster	7400	489	2.193037	Colubridae	Alethinophidia
Thamnophis_mendax	7396	483	0.896095	Colubridae	Alethinophidia
Thamnophis_nigronuchalis	7401	494	2.714259	Colubridae	Alethinophidia
Thamnophis_ordinoides	7408	499	1.5786086	Colubridae	Alethinophidia
Thamnophis_proximus	7418	510	1.61705	Colubridae	Alethinophidia
Thamnophis_pulchrilatus	7415	506	2.104011	Colubridae	Alethinophidia
Thamnophis_radix	7413	501	0.233748	Colubridae	Alethinophidia
Thamnophis_rufipunctatus	7402	493	0.232879	Colubridae	Alethinophidia
Thamnophis_saurita	7418	511	1.61705	Colubridae	Alethinophidia
Thamnophis_scalaris	7395	485	1.202283	Colubridae	Alethinophidia
Thamnophis_scaliger	7397	488	1.963612	Colubridae	Alethinophidia
Thamnophis_sirtalis	7417	512	3.907615	Colubridae	Alethinophidia
Thamnophis_sumichrasti	7396	484	0.896095	Colubridae	Alethinophidia
Thamnophis_unilabialis	7402	492	0.232879	Colubridae	Alethinophidia
Thamnophis_validus	7400	490	2.193037	Colubridae	Alethinophidia
Thamnosophis_epistibes	8305	1400	4.86784	Lamprophiidae	Alethinophidia
Thamnosophis_infrasignatus	8303	1403	7.054274	Lamprophiidae	Alethinophidia
Thamnosophis_lateralis	8307	1402	2.909553	Lamprophiidae	Alethinophidia
Thamnosophis_martae	8306	1398	3.355655	Lamprophiidae	Alethinophidia
Thamnosophis_mavotenda	8306	1399	3.355655	Lamprophiidae	Alethinophidia
Thamnosophis_stumpffi	8307	1401	2.909553	Lamprophiidae	Alethinophidia
Thecadactylus_rapicauda	13395	6506	24.14045	Phyllodactylidae	Gekkota
Thecadactylus_solimoensis	13395	6505	24.14045	Phyllodactylidae	Gekkota
Thelotornis_capensis	7321	412	2.060212	Colubridae	Alethinophidia
Thelotornis_kirtlandii	7320	414	7.941917	Colubridae	Alethinophidia
Thelotornis_mossambicanus	7321	413	2.060212	Colubridae	Alethinophidia
Thermophis_baileyi	7882	984	7.897333	Dipsadidae	Alethinophidia
Thermophis_shangrila	7883	983	1.689036	Dipsadidae	Alethinophidia
Thermophis_zhaoermii	7883	982	1.689036	Dipsadidae	Alethinophidia
Thrasops_flavigularis	7323	419	5.046949	Colubridae	Alethinophidia
Thrasops_jacksonii	7323	418	5.046949	Colubridae	Alethinophidia
Tiliqua_adelaidensis	11712	4816	13.281785	Scincidae	Scincoidea
Tiliqua_gigas	11710	4810	4.369529	Scincidae	Scincoidea
Tiliqua_multifasciata	11711	4814	7.543816	Scincidae	Scincoidea
Tiliqua_nigrolutea	11709	4812	11.406689	Scincidae	Scincoidea
Tiliqua_occipitalis	11711	4813	7.543816	Scincidae	Scincoidea
Tiliqua_rugosa	11712	4815	13.281785	Scincidae	Scincoidea
Tiliqua_scincoides	11710	4811	4.369529	Scincidae	Scincoidea
Timon_kurdistanicus	10868	3976	14.014522	Lacertidae	Lacertoidea
Timon_lepidus	10867	3974	0.091126	Lacertidae	Lacertoidea
Timon_nevadensis	10867	3975	0.091126	Lacertidae	Lacertoidea
Timon_pater	10866	3972	5.734805	Lacertidae	Lacertoidea
Timon_princeps	10868	3977	14.014522	Lacertidae	Lacertoidea
Timon_tangitanus	10866	3973	5.734805	Lacertidae	Lacertoidea
Toenayar_novemcarinata	11659	4771	48.832026	Scincidae	Scincoidea
Tomodon_dorsatus	7698	789	4.404949	Dipsadidae	Alethinophidia
Toropuku_stephensi	13617	6733	11.19379222	Diplodactylidae	Gekkota
Toxicocalamus_holopelturus	8038	1131	8.470383	Elapidae	Alethinophidia
Toxicocalamus_longissimus	8037	1127	2.702539	Elapidae	Alethinophidia
Toxicocalamus_loriae	8035	1126	6.419882667	Elapidae	Alethinophidia
Toxicocalamus_mintoni	8036	1124	3.645915	Elapidae	Alethinophidia
Toxicocalamus_misimae	8037	1128	2.702539	Elapidae	Alethinophidia
Toxicocalamus_pachysomus	8036	1125	3.645915	Elapidae	Alethinophidia
Toxicocalamus_preussi	8039	1129	7.463076	Elapidae	Alethinophidia
Toxicocalamus_stanleyanus	8039	1130	7.463076	Elapidae	Alethinophidia
Toxicodryas_blandingii	7189	283	12.148521	Colubridae	Alethinophidia
Toxicodryas_pulverulenta	7189	282	12.148521	Colubridae	Alethinophidia
Tracheloptychus_madagascariensis	12400	5510	13.915354	Gerrhosauridae	Scincoidea
Tracheloptychus_petersi	12400	5509	13.915354	Gerrhosauridae	Scincoidea
Trachischium_monticola	7496	619	14.13217023	Colubridae	Alethinophidia
Trachyboa_boulengeri	8829	1936	3.982378	Tropidophiidae	Alethinophidia
Trachyboa_gularis	8829	1937	3.982378	Tropidophiidae	Alethinophidia
Trachydactylus_hajarensis	13299	6403	9.549909	Gekkonidae	Gekkota
Trachydactylus_spatalurus	13299	6402	9.549909	Gekkonidae	Gekkota
Trachylepis_acutilabris	11576	4676	24.840461	Scincidae	Scincoidea
Trachylepis_affinis	11603	4702	16.26534	Scincidae	Scincoidea
Trachylepis_albilabris	11604	4701	13.791443	Scincidae	Scincoidea
Trachylepis_albotaeniata	11594	4690	6.171536	Scincidae	Scincoidea
Trachylepis_atlantica	11591	4696	27.28237244	Scincidae	Scincoidea
Trachylepis_aureopunctata	11583	4677	6.253278	Scincidae	Scincoidea
Trachylepis_binotata	11562	4666	25.95702033	Scincidae	Scincoidea
Trachylepis_boettgeri	11585	4682	12.660251	Scincidae	Scincoidea
Trachylepis_boulengeri	11593	4691	11.530091	Scincidae	Scincoidea
Trachylepis_brevicollis	11608	4708	11.742164	Scincidae	Scincoidea
Trachylepis_capensis	11575	4672	15.438814	Scincidae	Scincoidea
Trachylepis_casuarinae	11597	4694	11.912787	Scincidae	Scincoidea
Trachylepis_comorensis	11596	4695	13.128902	Scincidae	Scincoidea
Trachylepis_cristinae	11608	4709	11.742164	Scincidae	Scincoidea
Trachylepis_damarana	11574	4667	9.126616	Scincidae	Scincoidea
Trachylepis_depressa	11577	4675	20.115018	Scincidae	Scincoidea
Trachylepis_dumasi	11583	4678	6.253278	Scincidae	Scincoidea
Trachylepis_elegans	11587	4686	8.067996	Scincidae	Scincoidea
Trachylepis_gonwouoi	11602	4703	16.650182	Scincidae	Scincoidea
Trachylepis_gravenhorstii	11586	4687	11.868146	Scincidae	Scincoidea
Trachylepis_hoeschi	11563	4665	23.61030237	Scincidae	Scincoidea
Trachylepis_homalocephala	11577	4674	20.115018	Scincidae	Scincoidea
Trachylepis_infralineata	11595	4688	1.378029	Scincidae	Scincoidea
Trachylepis_irregularis	11574	4668	9.126616	Scincidae	Scincoidea
Trachylepis_laevigata	11572	4670	19.674646	Scincidae	Scincoidea
Trachylepis_maculilabris	11595	4689	1.378029	Scincidae	Scincoidea
Trachylepis_madagascariensis	11587	4685	8.067996	Scincidae	Scincoidea
Trachylepis_margaritifera	11606	4706	13.695651	Scincidae	Scincoidea
Trachylepis_megalura	11571	4671	25.1928972	Scincidae	Scincoidea
Trachylepis_nancycoutuae	11584	4679	5.543219	Scincidae	Scincoidea
Trachylepis_occidentalis	11575	4673	15.438814	Scincidae	Scincoidea
Trachylepis_ozorii	11599	4699	24.437797	Scincidae	Scincoidea
Trachylepis_paucisquamis	11604	4700	13.791443	Scincidae	Scincoidea
Trachylepis_perrotetii	11601	4704	22.378992	Scincidae	Scincoidea
Trachylepis_polytropis	11605	4707	31.70031567	Scincidae	Scincoidea
Trachylepis_principensis	11598	4693	9.541782	Scincidae	Scincoidea
Trachylepis_punctatissima	11565	4661	11.62004475	Scincidae	Scincoidea
Trachylepis_punctulata	11569	4662	13.770147	Scincidae	Scincoidea
Trachylepis_quinquetaeniata	11606	4705	13.695651	Scincidae	Scincoidea
Trachylepis_sechellensis	11600	4697	2.381101	Scincidae	Scincoidea
Trachylepis_socotrana	11607	4710	27.29350067	Scincidae	Scincoidea
Trachylepis_spilogaster	11567	4658	0.65634	Scincidae	Scincoidea
Trachylepis_striata	11566	4660	6.91918	Scincidae	Scincoidea
Trachylepis_sulcata	11568	4664	18.258865	Scincidae	Scincoidea
Trachylepis_tandrefana	11585	4683	12.660251	Scincidae	Scincoidea
Trachylepis_tavaratra	11579	4684	23.05731338	Scincidae	Scincoidea
Trachylepis_tessellata	11556	4711	41.17871607	Scincidae	Scincoidea
Trachylepis_thomensis	11598	4692	9.541782	Scincidae	Scincoidea
Trachylepis_varia	11573	4669	16.522197	Scincidae	Scincoidea
Trachylepis_variegata	11569	4663	13.770147	Scincidae	Scincoidea
Trachylepis_vato	11584	4680	5.543219	Scincidae	Scincoidea
Trachylepis_vezo	11581	4681	17.8546126	Scincidae	Scincoidea
Trachylepis_wahlbergii	11567	4659	0.65634	Scincidae	Scincoidea
Trachylepis_wrightii	11600	4698	2.381101	Scincidae	Scincoidea
Trapelus_agilis	10134	3236	7.520542	Agamidae	Iguania
Trapelus_agnetae	10132	3235	5.031967	Agamidae	Iguania
Trapelus_boehmei	10136	3238	7.624932	Agamidae	Iguania
Trapelus_flavimaculatus	10133	3233	0.298709	Agamidae	Iguania
Trapelus_mutabilis	10136	3239	7.624932	Agamidae	Iguania
Trapelus_ruderatus	10135	3240	12.256356	Agamidae	Iguania
Trapelus_sanguinolentus	10134	3237	7.520542	Agamidae	Iguania
Trapelus_savignii	10133	3234	0.298709	Agamidae	Iguania
Tretanorhinus_mocquardi	7820	910	2.767874	Dipsadidae	Alethinophidia
Tretanorhinus_nigroluteus	7820	911	2.767874	Dipsadidae	Alethinophidia
Tretioscincus_agilis	11083	4187	17.106952	Gymnophthalmidae	Teioidea
Tretioscincus_oriximinensis	11083	4188	17.106952	Gymnophthalmidae	Teioidea
Tribolonotus_blanchardi	11730	4842	21.445103	Scincidae	Scincoidea
Tribolonotus_brongersmai	11732	4840	12.65375	Scincidae	Scincoidea
Tribolonotus_gracilis	11734	4844	10.622455	Scincidae	Scincoidea
Tribolonotus_novaeguineae	11734	4843	10.622455	Scincidae	Scincoidea
Tribolonotus_ponceleti	11733	4839	7.220275	Scincidae	Scincoidea
Tribolonotus_pseudoponceleti	11733	4838	7.220275	Scincidae	Scincoidea
Tribolonotus_schmidti	11731	4841	14.571	Scincidae	Scincoidea
Tricheilostoma_bicolor	8943	2075	48.4275673	Leptotyphlopidae	Scolecophidia
Trigonodactylus_arabicus	13279	6381	7.278694	Gekkonidae	Gekkota
Trigonodactylus_sharqiyahensis	13279	6382	7.278694	Gekkonidae	Gekkota
Trilepida_brasiliensis	8956	2064	2.497104	Leptotyphlopidae	Scolecophidia
Trilepida_dimidiata	8957	2063	0.838271	Leptotyphlopidae	Scolecophidia
Trilepida_koppesi	8957	2062	0.838271	Leptotyphlopidae	Scolecophidia
Trilepida_macrolepis	8955	2065	20.11827975	Leptotyphlopidae	Scolecophidia
Trimeresurus_albolabris	8549	1647	2.564176333	Viperidae	Alethinophidia
Trimeresurus_andersonii	8551	1645	1.5838425	Viperidae	Alethinophidia
Trimeresurus_borneensis	8574	1674	0.003956	Viperidae	Alethinophidia
Trimeresurus_cantori	8552	1644	1.467706667	Viperidae	Alethinophidia
Trimeresurus_cardamomensis	8563	1658	2.026910667	Viperidae	Alethinophidia
Trimeresurus_erythrurus	8553	1643	0.676823	Viperidae	Alethinophidia
Trimeresurus_fasciatus	8554	1648	1.56052	Viperidae	Alethinophidia
Trimeresurus_flavomaculatus	8568	1664	0.889914	Viperidae	Alethinophidia
Trimeresurus_gracilis	8522	1622	5.511342	Viperidae	Alethinophidia
Trimeresurus_gramineus	8576	1676	3.980791	Viperidae	Alethinophidia
Trimeresurus_gumprechti	8558	1652	2.595085	Viperidae	Alethinophidia
Trimeresurus_hageni	8565	1668	6.663216833	Viperidae	Alethinophidia
Trimeresurus_honsonensis	8564	1656	0.895519	Viperidae	Alethinophidia
Trimeresurus_insularis	8554	1649	1.56052	Viperidae	Alethinophidia
Trimeresurus_kanburiensis	8561	1660	3.0247898	Viperidae	Alethinophidia
Trimeresurus_macrops	8564	1657	0.895519	Viperidae	Alethinophidia
Trimeresurus_malabaricus	8575	1678	6.330037333	Viperidae	Alethinophidia
Trimeresurus_malcolmi	8566	1667	4.652114	Viperidae	Alethinophidia
Trimeresurus_mcgregori	8568	1663	0.889914	Viperidae	Alethinophidia
Trimeresurus_medoensis	8547	1650	6.227956444	Viperidae	Alethinophidia
Trimeresurus_nebularis	8571	1669	2.594114	Viperidae	Alethinophidia
Trimeresurus_popeiorum	8571	1670	2.594114	Viperidae	Alethinophidia
Trimeresurus_puniceus	8573	1675	8.301334	Viperidae	Alethinophidia
Trimeresurus_purpureomaculatus	8553	1642	0.676823	Viperidae	Alethinophidia
Trimeresurus_rubeus	8560	1661	3.886518	Viperidae	Alethinophidia
Trimeresurus_sabahi	8570	1671	3.212542333	Viperidae	Alethinophidia
Trimeresurus_schultzei	8569	1665	3.736253	Viperidae	Alethinophidia
Trimeresurus_septentrionalis	8550	1646	2.2394624	Viperidae	Alethinophidia
Trimeresurus_sichuanensis	8559	1662	7.010519	Viperidae	Alethinophidia
Trimeresurus_stejnegeri	8558	1651	2.595085	Viperidae	Alethinophidia
Trimeresurus_sumatranus	8569	1666	3.736253	Viperidae	Alethinophidia
Trimeresurus_tibetanus	8542	1672	9.563563387	Viperidae	Alethinophidia
Trimeresurus_trigonocephalus	8576	1677	3.980791	Viperidae	Alethinophidia
Trimeresurus_truongsonensis	8557	1653	3.570438	Viperidae	Alethinophidia
Trimeresurus_venustus	8562	1659	2.42066675	Viperidae	Alethinophidia
Trimeresurus_vogeli	8556	1654	4.018798	Viperidae	Alethinophidia
Trimeresurus_wiroti	8574	1673	0.003956	Viperidae	Alethinophidia
Trimeresurus_yunnanensis	8555	1655	4.5551222	Viperidae	Alethinophidia
Trimetopon_slevini	7862	959	11.098942	Dipsadidae	Alethinophidia
Trimorphodon_biscutatus	6960	49	5.383887667	Colubridae	Alethinophidia
Trimorphodon_lambda	6961	47	4.717731	Colubridae	Alethinophidia
Trimorphodon_tau	6961	48	4.717731	Colubridae	Alethinophidia
Trioceros_affinis	10312	3419	10.963241	Chamaeleonidae	Iguania
Trioceros_balebicornutus	10313	3417	2.907008	Chamaeleonidae	Iguania
Trioceros_bitaeniatus	10303	3403	5.21502	Chamaeleonidae	Iguania
Trioceros_camerunensis	10320	3426	0.319931	Chamaeleonidae	Iguania
Trioceros_conirostratus	10294	3404	6.506618273	Chamaeleonidae	Iguania
Trioceros_cristatus	10321	3428	5.498795	Chamaeleonidae	Iguania
Trioceros_deremensis	10291	3412	18.25077253	Chamaeleonidae	Iguania
Trioceros_ellioti	10301	3401	4.365718	Chamaeleonidae	Iguania
Trioceros_feae	10320	3425	0.319931	Chamaeleonidae	Iguania
Trioceros_fuelleborni	10308	3407	3.072445	Chamaeleonidae	Iguania
Trioceros_goetzei	10304	3411	12.02269583	Chamaeleonidae	Iguania
Trioceros_hanangensis	10297	3398	5.283927	Chamaeleonidae	Iguania
Trioceros_harennae	10313	3418	2.907008	Chamaeleonidae	Iguania
Trioceros_hoehnelii	10303	3402	5.21502	Chamaeleonidae	Iguania
Trioceros_incornutus	10308	3406	3.072445	Chamaeleonidae	Iguania
Trioceros_ituriensis	10311	3414	6.080916	Chamaeleonidae	Iguania
Trioceros_jacksonii	10293	3405	7.894648333	Chamaeleonidae	Iguania
Trioceros_johnstoni	10311	3413	6.080916	Chamaeleonidae	Iguania
Trioceros_kinangopensis	10300	3394	2.577828	Chamaeleonidae	Iguania
Trioceros_laterispinis	10306	3409	8.100863	Chamaeleonidae	Iguania
Trioceros_melleri	10310	3415	12.63738233	Chamaeleonidae	Iguania
Trioceros_montium	10321	3427	5.498795	Chamaeleonidae	Iguania
Trioceros_narraioca	10299	3396	3.372032	Chamaeleonidae	Iguania
Trioceros_nyirit	10300	3395	2.577828	Chamaeleonidae	Iguania
Trioceros_oweni	10309	3416	14.72975225	Chamaeleonidae	Iguania
Trioceros_perreti	10317	3421	5.00709	Chamaeleonidae	Iguania
Trioceros_pfefferi	10317	3420	5.00709	Chamaeleonidae	Iguania
Trioceros_quadricornis	10315	3424	8.0893962	Chamaeleonidae	Iguania
Trioceros_rudis	10302	3399	3.90989	Chamaeleonidae	Iguania
Trioceros_schubotzi	10298	3397	3.88356	Chamaeleonidae	Iguania
Trioceros_serratus	10318	3423	6.512297	Chamaeleonidae	Iguania
Trioceros_sternfeldi	10302	3400	3.90989	Chamaeleonidae	Iguania
Trioceros_tempeli	10307	3408	6.66665	Chamaeleonidae	Iguania
Trioceros_werneri	10305	3410	9.9329048	Chamaeleonidae	Iguania
Trioceros_wiedersheimi	10318	3422	6.512297	Chamaeleonidae	Iguania
Trogonophis_wiegmanni	10974	4085	37.755275	Trogonophidae	Amphisbaenia
Tropicagama_temporalis	10216	3318	14.496796	Agamidae	Iguania
Tropidechis_carinatus	7964	1046	1.993446	Elapidae	Alethinophidia
Tropidoclonion_lineatum	7437	533	4.41118	Colubridae	Alethinophidia
Tropidodipsas_fasciata	7766	850	6.415829	Dipsadidae	Alethinophidia
Tropidodipsas_fischeri	7766	849	6.415829	Dipsadidae	Alethinophidia
Tropidodipsas_sartorii	7725	851	8.075305744	Dipsadidae	Alethinophidia
Tropidodryas_serra	7631	725	0.364283	Dipsadidae	Alethinophidia
Tropidodryas_striaticeps	7631	724	0.364283	Dipsadidae	Alethinophidia
Tropidolaemus_subannulatus	8582	1683	2.411829	Viperidae	Alethinophidia
Tropidolaemus_wagleri	8582	1684	2.411829	Viperidae	Alethinophidia
Tropidonophis_aenigmaticus	7481	574	1.645401	Colubridae	Alethinophidia
Tropidonophis_mairii	7481	575	1.645401	Colubridae	Alethinophidia
Tropidonophis_negrosensis	7480	573	1.694268	Colubridae	Alethinophidia
Tropidophis_curtus	8826	1930	1.641921	Tropidophiidae	Alethinophidia
Tropidophis_feicki	8825	1931	7.064384667	Tropidophiidae	Alethinophidia
Tropidophis_greenwayi	8828	1935	1.841561	Tropidophiidae	Alethinophidia
Tropidophis_haetianus	8828	1934	1.841561	Tropidophiidae	Alethinophidia
Tropidophis_melanurus	8826	1929	1.641921	Tropidophiidae	Alethinophidia
Tropidophis_pardalis	8827	1932	0.332416	Tropidophiidae	Alethinophidia
Tropidophis_taczanowskyi	8821	1938	26.0455597	Tropidophiidae	Alethinophidia
Tropidophis_wrighti	8827	1933	0.332416	Tropidophiidae	Alethinophidia
Tropidophorus_baconi	12107	5213	29.65742	Scincidae	Scincoidea
Tropidophorus_baviensis	12093	5196	9.017872	Scincidae	Scincoidea
Tropidophorus_beccarii	12104	5207	12.877999	Scincidae	Scincoidea
Tropidophorus_berdmorei	12097	5203	1.030455	Scincidae	Scincoidea
Tropidophorus_boehmei	12094	5201	28.939054	Scincidae	Scincoidea
Tropidophorus_brookei	12101	5209	24.512757	Scincidae	Scincoidea
Tropidophorus_cocincinensis	12106	5211	29.26657	Scincidae	Scincoidea
Tropidophorus_grayi	12107	5214	29.65742	Scincidae	Scincoidea
Tropidophorus_hainanus	12093	5195	9.017872	Scincidae	Scincoidea
Tropidophorus_laotus	12097	5202	1.030455	Scincidae	Scincoidea
Tropidophorus_latiscutatus	12096	5198	12.050897	Scincidae	Scincoidea
Tropidophorus_matsuii	12095	5200	15.277407	Scincidae	Scincoidea
Tropidophorus_microlepis	12106	5212	29.26657	Scincidae	Scincoidea
Tropidophorus_micropus	12100	5210	35.641494	Scincidae	Scincoidea
